,Climate Zone,City,U,SHGC,HeatingSource,CoolingSource,FanSource,TotalSource
257,4B,Albuquerque,0.65,0.5,160.14222,867.4096299999999,992.9495099999998,2020.5013599999997
258,4B,Albuquerque,0.65,0.6000000000000001,148.86345,901.4232099999999,1009.2912299999999,2059.57789
259,4B,Albuquerque,0.65,0.65,143.44618,919.6017899999999,1018.0321499999999,2081.0801199999996
260,4B,Albuquerque,0.65,0.7000000000000001,138.60981,936.7986,1026.20301,2101.61142
261,4B,Albuquerque,0.65,0.75,133.93179,954.18543,1034.6589,2122.77612
262,4B,Albuquerque,0.65,0.8500000000000001,125.27334,989.3707999999999,1052.0457299999998,2166.6898699999997
263,4B,Albuquerque,0.65,0.8,129.49714,971.6989399999999,1043.1781299999998,2144.37421
264,4B,Albuquerque,0.65,0.9500000000000001,117.68167999999999,1023.5110599999999,1068.41912,2209.61186
265,4B,Albuquerque,0.65,0.9,121.2504,1006.94765,1060.5332899999999,2188.73134
266,4B,Albuquerque,0.7000000000000001,0.01,254.89842,685.24379,900.0613999999999,1840.20361
267,4B,Albuquerque,0.7000000000000001,0.15000000000000002,219.45077,741.8064099999999,930.9396499999999,1892.1968299999999
268,4B,Albuquerque,0.7000000000000001,0.1,230.63877999999997,722.0126599999999,919.8868199999998,1872.5382599999998
269,4B,Albuquerque,0.7000000000000001,0.25,200.94274,778.57528,950.5117099999999,1930.0297299999997
270,4B,Albuquerque,0.7000000000000001,0.2,209.81628999999995,760.23835,940.7890199999999,1910.84366
